,title,key,key_confidence,mode,mode_confidence,segments_pitches
2979,"b""Heart Breakin' Blues""",11.0,0.8490000000000001,1.0,0.698,"[[1.    1.    1.    ... 1.    1.    1.   ]
 [0.988 1.    0.881 ... 0.179 0.083 0.079]
 [0.081 0.207 0.208 ... 0.046 0.045 0.045]
 ...
 [0.038 0.104 0.034 ... 1.    0.683 0.222]
 [0.274 0.09  0.04  ... 0.078 0.144 1.   ]
 [0.39  0.363 0.655 ... 0.303 0.239 0.263]]"
2980,b'Champion (World)',1.0,1.0,1.0,0.826,"[[0.144 1.    0.193 ... 0.064 0.052 0.066]
 [0.055 0.617 0.222 ... 0.032 0.01  0.014]
 [0.013 1.    0.098 ... 0.015 0.004 0.005]
 ...
 [0.228 0.032 0.508 ... 0.29  1.    0.118]
 [0.067 0.017 0.501 ... 0.108 1.    0.21 ]
 [0.034 0.011 0.407 ... 0.052 1.    0.07 ]]"
2981,b'Tango Andorra',0.0,0.513,1.0,0.519,"[[0.056 0.024 0.031 ... 0.04  0.098 0.292]
 [0.31  0.223 0.088 ... 0.066 0.052 0.552]
 [0.079 0.02  0.027 ... 0.041 0.056 0.173]
 ...
 [0.086 0.067 0.087 ... 0.273 0.085 0.079]
 [0.088 0.046 0.15  ... 0.113 0.077 0.225]
 [1.    0.447 0.119 ... 0.078 0.076 0.261]]"
2982,b'Trumansburg Whistle',7.0,0.733,1.0,0.799,"[[1.    1.    1.    ... 1.    1.    1.   ]
 [0.041 0.033 0.03  ... 0.03  0.014 0.103]
 [0.44  0.679 1.    ... 0.047 0.027 0.551]
 ...
 [0.306 0.253 0.228 ... 0.053 0.13  0.271]
 [0.779 0.717 0.501 ... 0.239 0.648 0.413]
 [1.    0.395 0.358 ... 0.118 0.766 0.326]]"
2983,b'Portobello Lass',2.0,0.299,0.0,0.40299999999999997,"[[1.    0.95  0.232 ... 0.099 0.094 0.228]
 [0.205 0.612 1.    ... 0.314 0.066 0.091]
 [0.091 0.063 1.    ... 0.494 0.117 0.023]
 ...
 [0.075 0.138 1.    ... 0.595 0.184 0.036]
 [0.084 0.089 1.    ... 0.364 0.143 0.052]
 [0.068 0.163 0.472 ... 0.039 0.072 0.068]]"
2984,b'Grey Skies Turn Blue',11.0,0.473,1.0,0.5770000000000001,"[[0.181 0.766 1.    ... 0.388 0.222 0.075]
 [0.694 1.    0.249 ... 0.243 0.369 0.03 ]
 [0.993 1.    0.859 ... 0.129 0.2   0.044]
 ...
 [0.319 0.399 0.491 ... 0.25  0.27  0.373]
 [0.335 0.389 0.373 ... 0.347 0.262 0.387]
 [0.046 0.024 0.034 ... 0.047 0.035 0.024]]"
2985,b'The Waiting',0.0,0.3,0.0,0.27699999999999997,"[[0.431 0.285 0.245 ... 0.153 0.125 0.228]
 [1.    0.355 0.11  ... 0.163 0.238 0.882]
 [1.    0.908 0.055 ... 0.496 0.855 0.387]
 ...
 [0.018 0.069 0.269 ... 1.    0.298 0.018]
 [0.088 0.063 0.864 ... 1.    0.39  0.098]
 [0.056 0.059 0.33  ... 1.    0.328 0.051]]"
2986,b'Rock Steady',7.0,0.598,1.0,0.624,"[[0.471 0.517 0.438 ... 0.97  0.451 0.6  ]
 [0.088 0.18  0.454 ... 0.261 0.277 0.094]
 [0.153 0.346 1.    ... 0.165 0.261 0.096]
 ...
 [0.516 0.396 0.455 ... 0.856 0.975 0.999]
 [0.922 0.407 0.387 ... 0.866 0.798 1.   ]
 [0.67  0.361 0.299 ... 0.598 0.53  0.625]]"
2987,b'Reuben James',9.0,0.593,1.0,0.5,"[[0.966 0.834 0.65  ... 0.512 0.456 0.103]
 [0.175 0.066 0.042 ... 0.034 0.027 0.258]
 [0.51  0.346 0.297 ... 0.241 0.162 0.693]
 ...
 [0.518 0.227 0.18  ... 0.388 1.    0.381]
 [0.388 0.445 0.627 ... 0.877 0.996 0.528]
 [0.394 0.234 0.289 ... 0.349 0.366 0.344]]"
2988,b'Sporable',0.0,0.27399999999999997,1.0,0.526,"[[0.474 0.185 0.388 ... 0.527 1.    0.762]
 [1.    0.277 0.321 ... 0.268 0.289 0.995]
 [0.178 0.135 0.169 ... 0.313 0.348 0.28 ]
 ...
 [0.025 0.064 0.746 ... 0.016 0.02  0.027]
 [0.009 0.02  0.569 ... 0.029 0.032 0.026]
 [0.023 0.031 0.548 ... 0.024 0.068 0.579]]"
2989,b'Drama  (LP Version)',1.0,0.418,0.0,0.281,"[[1.    1.    1.    ... 1.    1.    1.   ]
 [0.1   1.    0.155 ... 0.208 0.062 0.093]
 [0.191 1.    0.391 ... 0.148 0.128 0.122]
 ...
 [0.233 1.    0.291 ... 0.481 0.373 0.172]
 [0.172 0.178 1.    ... 0.415 0.383 0.146]
 [0.091 0.291 1.    ... 0.302 0.099 0.107]]"
2990,b'Sleuthing',5.0,0.158,0.0,0.418,"[[1.    0.949 0.132 ... 0.043 0.115 0.174]
 [1.    0.612 0.307 ... 0.096 0.077 0.417]
 [1.    0.933 0.791 ... 0.527 0.713 0.728]
 ...
 [0.667 0.941 0.415 ... 0.468 0.395 0.219]
 [0.549 0.482 0.119 ... 0.121 0.403 0.226]
 [0.585 0.561 0.465 ... 0.38  1.    0.683]]"
2991,b'Unlearn',8.0,0.153,0.0,0.212,"[[0.819 0.974 0.434 ... 0.033 0.038 1.   ]
 [1.    0.864 0.134 ... 0.526 0.908 0.038]
 [0.884 1.    0.494 ... 0.462 0.894 0.037]
 ...
 [1.    0.634 0.18  ... 0.106 0.127 0.135]
 [1.    0.714 0.616 ... 0.1   0.148 0.084]
 [1.    0.802 0.622 ... 0.081 0.158 0.058]]"
2992,b'Vargbrodern Talar',4.0,0.016,0.0,0.009000000000000001,"[[0.018 0.032 0.035 ... 1.    0.162 0.045]
 [0.066 0.066 0.097 ... 1.    0.29  0.211]
 [0.028 0.13  0.164 ... 0.547 0.091 0.208]
 ...
 [0.076 0.118 0.34  ... 1.    0.154 0.06 ]
 [0.182 0.703 0.242 ... 0.36  0.147 0.146]
 [0.119 0.021 0.009 ... 0.017 0.022 1.   ]]"
2993,b'Sweet Lady',3.0,0.426,1.0,0.489,"[[0.382 0.355 0.174 ... 0.384 0.66  1.   ]
 [1.    0.483 0.18  ... 0.271 0.523 0.482]
 [0.409 0.165 0.131 ... 0.052 0.064 1.   ]
 ...
 [0.561 0.243 0.367 ... 0.165 0.226 0.295]
 [0.542 0.367 0.207 ... 0.715 1.    0.077]
 [0.765 0.349 0.123 ... 0.262 1.    0.194]]"
2994,b'3',1.0,0.309,1.0,0.409,"[[0.821 0.715 0.052 ... 0.936 1.    0.042]
 [1.    0.905 0.629 ... 0.842 0.726 0.106]
 [0.832 0.323 0.165 ... 0.792 0.788 0.345]
 ...
 [0.488 0.457 0.425 ... 0.704 0.831 0.746]
 [0.52  0.514 0.447 ... 0.648 0.816 0.822]
 [0.619 0.525 0.502 ... 0.655 0.848 0.897]]"
2995,b'Namibia',7.0,0.718,1.0,0.758,"[[0.641 0.506 0.527 ... 0.381 0.428 0.745]
 [0.196 0.431 0.606 ... 0.494 0.658 0.746]
 [0.315 0.238 0.704 ... 0.198 0.375 0.337]
 ...
 [0.08  0.081 0.071 ... 0.051 0.059 0.066]
 [1.    0.547 0.311 ... 0.506 0.171 0.997]
 [0.44  0.452 0.339 ... 0.483 0.483 0.516]]"
2996,b'Forever',1.0,0.569,0.0,0.67,"[[0.65  0.59  0.718 ... 0.944 0.764 0.819]
 [0.682 0.773 0.674 ... 0.605 0.427 1.   ]
 [1.    0.779 0.287 ... 0.202 0.14  0.463]
 ...
 [0.655 0.707 0.457 ... 0.599 0.4   0.423]
 [0.749 0.795 0.776 ... 0.884 0.703 0.657]
 [0.909 0.826 0.86  ... 0.704 1.    0.879]]"
2997,b'Meet Me in the City',7.0,0.006999999999999999,0.0,0.239,"[[1.    1.    1.    ... 1.    1.    1.   ]
 [1.    0.809 0.593 ... 0.737 0.764 0.201]
 [0.507 0.242 1.    ... 0.524 0.857 0.279]
 ...
 [0.968 0.625 0.313 ... 0.245 0.456 1.   ]
 [0.282 0.139 0.159 ... 1.    0.225 0.124]
 [0.356 0.432 0.437 ... 0.724 1.    0.316]]"
2998,b'So deep',7.0,0.7140000000000001,1.0,0.675,"[[0.714 0.777 0.823 ... 0.836 1.    0.708]
 [0.638 0.441 0.435 ... 0.568 0.423 0.784]
 [0.593 0.576 0.341 ... 0.662 1.    0.46 ]
 ...
 [0.053 0.101 0.183 ... 0.415 0.044 0.392]
 [0.046 0.045 0.084 ... 0.779 0.231 1.   ]
 [0.054 0.114 0.204 ... 0.662 0.087 0.551]]"
2999,"b""Nothing's Clear (Album Version)""",5.0,0.33299999999999996,1.0,0.494,"[[0.173 0.124 0.087 ... 0.232 1.    0.327]
 [0.041 0.044 0.088 ... 0.12  1.    0.04 ]
 [0.078 0.183 0.407 ... 0.205 1.    0.146]
 ...
 [0.725 1.    0.637 ... 0.211 0.349 0.732]
 [0.326 0.924 0.577 ... 0.608 0.415 0.221]
 [1.    0.861 0.154 ... 0.403 0.616 0.255]]"
3000,"b""I'm Not A Loser""",11.0,0.727,1.0,0.3,"[[0.996 1.    0.764 ... 0.501 0.554 0.743]
 [0.572 1.    0.423 ... 0.138 0.239 0.259]
 [0.421 0.688 0.43  ... 0.379 0.259 0.309]
 ...
 [1.    0.485 0.132 ... 0.184 0.596 0.525]
 [0.527 0.561 0.345 ... 0.202 0.148 1.   ]
 [0.085 0.096 0.107 ... 0.073 0.082 0.282]]"
3001,b'Girl You Need My Love',4.0,0.745,0.0,0.6679999999999999,"[[0.702 0.483 0.434 ... 0.366 0.691 1.   ]
 [0.483 0.299 0.532 ... 0.496 0.754 0.868]
 [0.005 0.004 0.006 ... 0.002 0.004 0.114]
 ...
 [1.    0.432 0.104 ... 0.974 0.196 0.578]
 [1.    0.143 0.037 ... 0.018 0.019 0.145]
 [1.    0.169 0.646 ... 0.054 0.106 0.137]]"
3002,b'French Suite: A Paris Thing',3.0,0.725,1.0,0.604,"[[1.    1.    1.    ... 1.    1.    1.   ]
 [0.04  0.05  1.    ... 0.018 0.021 0.014]
 [0.121 0.181 1.    ... 0.544 0.147 0.091]
 ...
 [0.319 1.    0.189 ... 0.077 0.08  0.034]
 [0.35  1.    0.233 ... 0.071 0.113 0.034]
 [0.277 0.833 0.398 ... 0.303 0.582 0.386]]"
3003,b'Afro Profondo',10.0,0.44299999999999995,0.0,0.33799999999999997,"[[0.045 0.509 1.    ... 0.111 0.031 0.016]
 [0.012 0.149 1.    ... 0.08  0.025 0.008]
 [0.009 0.061 1.    ... 0.136 0.025 0.005]
 ...
 [1.    0.916 0.492 ... 0.099 0.627 0.034]
 [0.466 0.717 1.    ... 0.131 0.402 0.341]
 [0.794 0.371 0.975 ... 0.49  0.928 0.949]]"
3004,b'Are You Ever Gonna Love Me?',7.0,0.47700000000000004,0.0,0.579,"[[1.    0.616 0.502 ... 0.349 0.317 0.395]
 [0.05  0.053 0.097 ... 0.037 0.019 0.048]
 [0.048 0.045 0.046 ... 1.    0.044 0.032]
 ...
 [0.353 1.    0.161 ... 0.044 0.141 0.028]
 [0.002 0.002 0.032 ... 0.002 0.062 0.002]
 [0.002 0.002 0.015 ... 0.002 0.042 0.002]]"
3005,b'The Modern World',1.0,0.664,1.0,0.483,"[[1.    1.    1.    ... 1.    1.    1.   ]
 [0.583 1.    0.742 ... 0.599 0.6   0.63 ]
 [0.914 0.538 1.    ... 0.305 0.156 0.621]
 ...
 [0.598 0.498 0.455 ... 0.62  0.479 1.   ]
 [0.748 0.279 0.657 ... 0.143 0.183 0.614]
 [0.179 0.187 0.142 ... 1.    0.824 0.156]]"
3006,b'De Paris Un Caballero',5.0,0.22,1.0,0.469,"[[0.778 0.11  0.05  ... 0.335 0.12  0.189]
 [0.69  0.153 0.046 ... 0.195 0.137 0.243]
 [0.088 0.184 0.041 ... 1.    0.154 0.112]
 ...
 [1.    0.349 0.114 ... 0.108 0.111 0.143]
 [1.    0.435 0.142 ... 0.069 0.231 0.619]
 [0.292 0.361 0.121 ... 0.272 0.244 0.357]]"
3007,b'Collecting Dust',7.0,0.684,1.0,0.644,"[[0.027 0.134 0.539 ... 0.182 0.021 0.2  ]
 [0.329 0.285 0.295 ... 1.    0.347 0.544]
 [0.085 0.029 0.035 ... 0.041 0.16  1.   ]
 ...
 [0.124 0.065 0.036 ... 0.05  0.22  1.   ]
 [0.014 0.037 0.017 ... 0.011 0.187 1.   ]
 [0.177 0.136 0.287 ... 0.189 0.893 0.209]]"
3008,b'You Must Do Your Best Tonight / I Represent/Animal Crackers',0.0,0.071,1.0,0.473,"[[0.487 0.314 0.31  ... 0.542 1.    0.901]
 [0.77  1.    0.633 ... 0.515 0.259 0.426]
 [0.949 1.    0.564 ... 0.573 0.874 0.355]
 ...
 [0.374 0.478 0.276 ... 0.694 0.414 0.478]
 [0.178 0.175 0.127 ... 0.526 0.16  0.315]
 [0.763 0.871 0.851 ... 0.792 0.426 0.576]]"
3009,b'Roller Derby',10.0,0.856,0.0,0.7859999999999999,"[[1.    0.943 0.396 ... 0.175 0.13  0.517]
 [0.359 0.576 0.231 ... 0.365 1.    0.554]
 [0.114 0.065 0.098 ... 0.509 1.    0.451]
 ...
 [0.261 0.107 0.138 ... 0.172 1.    0.417]
 [1.    0.694 0.359 ... 0.289 0.318 0.735]
 [0.882 0.786 0.705 ... 0.79  1.    0.773]]"
3010,b'Oh Scat Mix Up',10.0,0.142,0.0,0.45399999999999996,"[[1.    0.274 0.093 ... 0.055 0.097 0.765]
 [0.519 0.922 0.17  ... 0.144 0.169 0.078]
 [0.449 0.677 0.58  ... 0.218 0.198 0.331]
 ...
 [0.409 0.508 0.482 ... 0.431 0.293 0.328]
 [0.525 0.446 0.605 ... 0.394 0.359 0.316]
 [1.    0.981 0.351 ... 0.396 0.536 0.234]]"
3011,b'Turn Up The Bass',10.0,0.10800000000000001,0.0,0.46799999999999997,"[[0.369 0.357 0.709 ... 0.54  0.172 0.163]
 [0.346 0.535 1.    ... 0.334 0.15  0.184]
 [0.284 0.626 1.    ... 0.168 0.113 0.163]
 ...
 [0.076 0.206 0.263 ... 0.076 0.185 0.18 ]
 [0.308 0.175 0.18  ... 1.    0.176 0.174]
 [0.136 0.187 0.056 ... 1.    0.253 0.1  ]]"
3012,b'Love Theme (The Falling In Love)',3.0,0.429,1.0,0.474,"[[1.    0.892 0.622 ... 0.433 0.377 0.01 ]
 [0.066 0.021 0.102 ... 0.067 0.166 0.037]
 [0.173 0.093 0.289 ... 0.231 1.    0.117]
 ...
 [0.506 0.243 0.164 ... 0.116 1.    0.087]
 [0.728 0.329 0.449 ... 0.09  0.696 0.152]
 [1.    0.669 0.482 ... 0.114 0.294 0.193]]"
3013,b'You Had Me From Hello (Lullaby Rendition of Kenny Chesney)',2.0,0.68,1.0,0.578,"[[1.    0.9   0.792 ... 0.557 0.607 0.603]
 [0.017 0.026 1.    ... 0.21  0.075 0.054]
 [0.017 0.036 1.    ... 0.104 0.029 0.019]
 ...
 [0.139 0.123 1.    ... 0.314 0.303 0.32 ]
 [0.043 0.084 1.    ... 0.138 0.058 0.037]
 [0.255 0.288 1.    ... 0.63  0.296 0.189]]"
3014,b'Killing Me Softly With His Song',4.0,0.19,0.0,0.36,"[[0.541 0.329 0.309 ... 0.481 1.    0.808]
 [1.    0.803 0.604 ... 0.763 0.825 0.759]
 [0.204 0.408 0.667 ... 0.187 0.219 0.148]
 ...
 [0.678 0.428 0.399 ... 0.406 0.442 0.585]
 [0.787 0.487 0.357 ... 0.734 1.    0.746]
 [0.77  1.    0.141 ... 0.268 0.402 0.328]]"
3015,b'Lihava enkeli',9.0,0.494,1.0,0.40700000000000003,"[[0.31  0.214 0.682 ... 0.734 0.542 0.471]
 [0.05  0.041 0.047 ... 1.    0.501 0.152]
 [0.294 0.106 0.106 ... 0.234 0.631 1.   ]
 ...
 [0.188 0.258 0.198 ... 0.26  0.137 0.246]
 [0.428 1.    0.245 ... 0.093 0.151 0.179]
 [0.019 0.02  0.029 ... 0.02  0.017 0.457]]"
3016,"b""Livin' In a Strain""",2.0,1.0,1.0,0.9279999999999999,"[[1.    0.932 0.7   ... 0.173 0.244 0.097]
 [0.038 0.139 1.    ... 0.866 0.082 0.02 ]
 [0.092 0.31  0.739 ... 0.768 0.068 0.019]
 ...
 [0.11  0.021 1.    ... 0.27  0.041 0.03 ]
 [0.317 0.083 1.    ... 0.21  0.099 0.16 ]
 [0.46  0.27  1.    ... 0.398 0.346 0.278]]"
3017,b'Shouther to Shouther (Shoulder to Shoulder)',8.0,0.556,1.0,0.29,"[[0.792 1.    0.536 ... 0.403 0.426 0.354]
 [0.707 1.    0.539 ... 0.709 0.556 0.686]
 [0.228 0.295 0.304 ... 0.126 0.096 0.103]
 ...
 [0.185 0.53  0.4   ... 0.268 0.079 0.202]
 [0.334 1.    0.806 ... 0.648 0.268 0.239]
 [0.34  1.    0.681 ... 0.452 0.268 0.277]]"
3018,b'Suicide',1.0,0.6759999999999999,0.0,0.542,"[[0.764 0.29  0.127 ... 0.645 1.    0.024]
 [0.327 0.555 0.402 ... 0.196 0.053 0.474]
 [0.858 0.473 0.274 ... 0.95  0.419 0.054]
 ...
 [1.    0.287 0.148 ... 0.377 0.739 0.082]
 [1.    0.437 0.248 ... 0.097 0.371 0.056]
 [0.753 1.    0.492 ... 0.359 0.123 0.16 ]]"
3019,b'Caribou Lou',1.0,0.17800000000000002,1.0,0.256,"[[0.494 0.654 0.459 ... 0.974 0.384 0.248]
 [0.781 0.886 1.    ... 0.117 0.291 0.508]
 [1.    0.367 0.15  ... 0.26  0.183 0.555]
 ...
 [0.196 0.552 0.613 ... 0.36  1.    0.508]
 [1.    0.651 0.464 ... 0.223 0.302 0.91 ]
 [0.527 0.43  0.316 ... 0.411 0.774 0.559]]"
3020,b'Symphony No. 7 in A Major_ Op. 92: I. Poco sostenuto - Vivace',0.0,0.5670000000000001,1.0,0.708,"[[1.    0.497 0.469 ... 0.148 0.073 0.069]
 [0.049 0.096 0.063 ... 1.    0.351 0.079]
 [1.    0.504 0.838 ... 0.374 0.209 0.179]
 ...
 [0.236 0.354 0.178 ... 1.    0.773 0.229]
 [0.049 0.063 0.073 ... 0.03  0.026 0.065]
 [0.127 0.236 0.172 ... 1.    0.42  0.159]]"
3021,b'Strike While the Iron is Hot',4.0,0.565,1.0,0.385,"[[1.    0.882 0.405 ... 0.513 0.425 0.552]
 [0.173 0.212 0.236 ... 0.091 0.128 0.299]
 [0.016 0.032 1.    ... 0.362 0.02  0.009]
 ...
 [1.    0.877 0.247 ... 0.07  0.073 0.473]
 [0.13  0.22  0.08  ... 0.083 0.068 0.273]
 [0.49  0.546 0.541 ... 0.268 0.285 0.863]]"
3022,b'The Little White Cloud That Cried',9.0,0.773,1.0,0.728,"[[1.    0.666 0.554 ... 0.139 0.139 0.138]
 [0.038 0.113 0.293 ... 0.313 0.143 0.408]
 [0.091 0.246 0.814 ... 0.503 0.347 0.677]
 ...
 [0.026 0.077 0.015 ... 1.    0.182 0.196]
 [0.026 0.103 0.019 ... 1.    0.022 0.103]
 [0.032 0.055 0.028 ... 1.    0.078 0.058]]"
3023,"b""She's My Mary""",3.0,0.855,1.0,0.652,"[[0.761 0.863 0.766 ... 0.581 0.751 0.659]
 [1.    0.077 0.103 ... 0.88  0.099 0.039]
 [1.    0.204 0.268 ... 0.733 0.39  0.212]
 ...
 [0.021 0.022 0.083 ... 0.1   0.27  0.05 ]
 [0.058 0.031 0.131 ... 0.097 0.193 0.062]
 [0.225 0.25  0.304 ... 0.476 0.387 0.255]]"
3024,b'Amor que termin\xc3\xb3',4.0,0.42700000000000005,1.0,0.6920000000000001,"[[0.98  0.853 0.818 ... 1.    0.914 0.447]
 [0.079 0.653 0.383 ... 1.    0.442 0.179]
 [0.019 0.4   0.058 ... 1.    0.235 0.044]
 ...
 [0.266 0.227 0.258 ... 0.29  0.324 1.   ]
 [0.171 0.167 0.179 ... 0.193 0.372 0.548]
 [0.163 0.205 0.371 ... 0.26  0.488 0.576]]"
3025,b'Tell Me What I Want to Hear',10.0,0.0,1.0,0.253,"[[0.667 0.822 0.686 ... 0.172 0.452 1.   ]
 [0.889 0.73  0.366 ... 0.41  0.287 1.   ]
 [1.    0.767 0.576 ... 0.564 0.785 0.422]
 ...
 [0.808 0.812 0.736 ... 0.561 0.623 1.   ]
 [0.737 0.557 0.715 ... 0.355 0.302 1.   ]
 [0.544 0.365 0.309 ... 0.542 0.405 1.   ]]"
3026,b'Prem',11.0,0.535,1.0,0.616,"[[0.947 1.    0.669 ... 0.562 0.423 0.481]
 [0.885 0.958 0.648 ... 0.714 0.5   0.556]
 [0.394 0.526 0.665 ... 0.272 0.326 0.378]
 ...
 [0.492 0.521 0.271 ... 0.53  0.206 0.313]
 [0.485 0.519 0.275 ... 0.527 0.205 0.315]
 [0.569 0.834 0.401 ... 0.517 0.265 0.378]]"
3027,b'Above The Rainbow',7.0,0.036000000000000004,1.0,0.40299999999999997,"[[0.631 0.31  0.306 ... 0.399 0.403 1.   ]
 [0.021 0.071 0.383 ... 0.031 0.039 0.077]
 [0.494 0.735 1.    ... 0.135 0.274 0.891]
 ...
 [1.    0.054 0.076 ... 0.047 0.133 0.15 ]
 [1.    0.154 0.527 ... 0.118 0.257 0.238]
 [1.    0.222 0.226 ... 0.061 0.111 0.222]]"
3028,b'Red Sky',2.0,0.0,1.0,0.27399999999999997,"[[0.556 1.    0.463 ... 0.104 0.139 0.324]
 [0.875 0.26  0.396 ... 0.36  0.464 0.927]
 [0.741 1.    0.618 ... 0.673 0.593 0.692]
 ...
 [0.072 0.028 0.087 ... 0.024 0.075 1.   ]
 [0.028 0.022 0.067 ... 0.018 0.094 1.   ]
 [0.069 0.041 0.082 ... 0.055 0.135 1.   ]]"
3029,b'Cup Horn',5.0,0.514,0.0,0.483,"[[0.048 0.258 1.    ... 0.031 0.047 0.179]
 [0.014 0.247 1.    ... 0.013 0.003 0.047]
 [0.035 0.133 1.    ... 0.01  0.012 0.025]
 ...
 [0.099 0.076 0.252 ... 0.664 0.327 0.051]
 [0.11  0.063 0.248 ... 0.804 0.211 0.047]
 [0.159 0.184 0.339 ... 0.336 0.495 0.099]]"
3030,b'Vitamina',10.0,0.045,0.0,0.493,"[[1.    1.    1.    ... 1.    1.    1.   ]
 [0.768 0.697 0.535 ... 0.515 0.531 0.54 ]
 [0.656 0.633 0.672 ... 0.703 0.559 0.779]
 ...
 [0.111 0.012 0.01  ... 0.027 0.016 0.02 ]
 [1.    0.288 0.106 ... 0.012 0.042 0.716]
 [0.021 0.015 0.01  ... 0.014 0.007 0.007]]"
3031,"b""I'm In The Mood For Love""",11.0,0.758,1.0,0.7609999999999999,"[[0.967 0.81  0.807 ... 0.798 0.844 0.874]
 [0.785 0.865 1.    ... 0.11  0.09  0.152]
 [0.163 0.188 1.    ... 0.649 0.124 0.048]
 ...
 [0.147 0.09  0.023 ... 0.014 0.068 1.   ]
 [0.517 0.16  0.052 ... 0.026 0.084 1.   ]
 [0.788 0.627 0.672 ... 0.191 0.29  1.   ]]"
3032,"b""Rachel's retribution""",11.0,0.599,0.0,0.528,"[[0.938 0.978 0.904 ... 0.805 0.818 0.789]
 [0.052 0.083 0.136 ... 0.476 0.489 0.157]
 [0.036 0.054 0.063 ... 0.696 0.357 0.088]
 ...
 [0.312 1.    0.157 ... 0.141 0.481 0.988]
 [0.315 0.223 0.112 ... 0.217 0.409 1.   ]
 [0.328 0.217 0.16  ... 0.315 0.464 1.   ]]"
3033,b'Yesterdays',9.0,0.639,0.0,0.58,"[[1.    0.123 0.396 ... 0.412 0.413 0.488]
 [0.854 0.101 0.222 ... 1.    0.13  0.156]
 [0.528 0.079 0.104 ... 0.081 0.048 0.105]
 ...
 [0.331 0.04  0.028 ... 1.    0.183 0.012]
 [1.    0.313 0.156 ... 0.631 0.302 0.415]
 [0.2   0.112 0.042 ... 1.    0.049 0.027]]"
3034,b'Concertino for Bass Trombone and Trombone Choir',11.0,0.133,1.0,0.249,"[[0.537 0.343 0.446 ... 0.591 1.    0.2  ]
 [0.194 0.27  0.234 ... 0.115 0.867 0.152]
 [0.058 0.384 0.118 ... 0.062 1.    0.078]
 ...
 [0.166 0.181 0.675 ... 0.584 0.052 1.   ]
 [0.096 0.089 1.    ... 0.729 0.069 0.841]
 [0.105 0.123 0.705 ... 0.23  0.166 0.48 ]]"
3035,b'Am I That Easy To Forget',2.0,0.182,1.0,0.5670000000000001,"[[0.019 0.351 1.    ... 0.229 0.037 0.005]
 [0.038 0.579 1.    ... 0.147 0.051 0.013]
 [0.02  0.48  1.    ... 0.41  0.053 0.014]
 ...
 [0.03  0.082 0.656 ... 1.    0.41  0.07 ]
 [0.219 0.158 0.92  ... 1.    0.273 0.586]
 [0.012 0.056 1.    ... 0.761 0.086 0.041]]"
3036,b'De Tha Mai Edo',3.0,0.902,0.0,0.67,"[[0.978 0.814 1.    ... 0.657 0.578 0.659]
 [0.036 0.102 0.393 ... 0.028 0.042 0.019]
 [0.015 0.044 0.069 ... 0.059 0.268 0.061]
 ...
 [0.081 0.119 0.464 ... 0.112 0.26  0.071]
 [0.168 1.    0.992 ... 0.18  0.14  0.049]
 [0.287 0.457 0.412 ... 0.162 0.377 0.231]]"
3037,"b""A Goodnight's Sleep""",9.0,0.07400000000000001,1.0,0.32799999999999996,"[[0.658 0.811 0.726 ... 0.882 0.904 0.417]
 [0.04  0.023 0.031 ... 0.022 0.027 0.152]
 [0.029 0.011 0.017 ... 0.011 0.015 0.126]
 ...
 [0.444 0.639 0.373 ... 1.    0.383 0.258]
 [0.112 0.113 0.114 ... 0.098 0.052 0.392]
 [0.009 0.007 0.017 ... 0.006 0.007 0.409]]"
3038,b'Drunk Driving Tip',4.0,0.0,1.0,0.0,"[[0.712 0.767 0.314 ... 0.468 0.559 1.   ]
 [0.25  0.105 0.124 ... 0.093 0.198 0.252]
 [0.046 0.04  0.042 ... 1.    0.468 0.068]
 ...
 [0.734 0.685 0.643 ... 1.    0.963 0.692]
 [0.796 0.308 0.349 ... 0.35  0.496 0.547]
 [1.    0.705 0.586 ... 0.792 0.806 0.902]]"
3039,b'Que Vuelvas',2.0,0.5489999999999999,1.0,0.586,"[[1.    1.    1.    ... 1.    1.    1.   ]
 [0.013 0.059 1.    ... 0.132 0.015 0.011]
 [0.052 0.171 1.    ... 0.473 0.041 0.038]
 ...
 [0.356 0.341 0.338 ... 1.    0.351 0.564]
 [0.312 0.403 0.585 ... 0.468 0.245 0.187]
 [0.292 0.393 1.    ... 0.477 0.244 0.246]]"
3040,b'Mui Mal_ Animal',11.0,0.0,0.0,0.149,"[[0.095 0.186 0.092 ... 1.    0.999 0.398]
 [0.785 0.63  0.494 ... 0.071 0.058 1.   ]
 [1.    0.952 0.701 ... 0.035 0.044 0.806]
 ...
 [0.677 0.58  0.777 ... 0.45  0.434 0.93 ]
 [0.795 0.609 0.757 ... 0.477 0.407 0.639]
 [0.887 0.808 1.    ... 0.62  0.6   0.891]]"
3041,"b""Ain't No Game""",11.0,0.111,1.0,0.295,"[[0.24  0.161 0.172 ... 0.754 0.837 0.689]
 [1.    0.131 0.02  ... 0.014 0.044 0.549]
 [0.331 1.    0.798 ... 0.068 0.128 0.214]
 ...
 [0.24  0.258 0.705 ... 0.704 0.291 0.334]
 [0.863 0.758 0.616 ... 1.    0.75  0.935]
 [1.    0.839 0.35  ... 0.492 0.534 0.482]]"
